OrderID,OrderDate,CustomerName,Segment,Region,Product,Category,Quantity,UnitPrice,UnitCost,Revenue,Cost,Profit,Status
ORD0624,2024-04-11,Alice Smith,Consumer,East,Wireless Keyboard,Accessories,5,49.99,25.0,249.95,125.0,124.95,Completed
ORD0625,2024-03-21,Isla Fisher,Small Business,West,Tablet Plus,Electronics,4,449.99,280.0,1799.96,1120.0,679.96,Completed
ORD0626,2024-07-16,Alice Smith,Small Business,East,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Completed
ORD0627,2024-05-05,Isla Fisher,Consumer,South,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Completed
ORD0628,2024-03-13,Maria Davis,Corporate,South,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Pending
ORD0629,2024-01-03,Alice Smith,Small Business,North,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Pending
ORD0630,2024-12-02,Charlie Brown,Corporate,East,Headphones Max,Electronics,1,149.99,80.0,149.99,80.0,69.99,Pending
ORD0631,2024-12-04,Karen Page,Small Business,West,Monitor HD,Electronics,2,299.99,180.0,599.98,360.0,239.98,Completed
ORD0632,2024-07-07,Grace Hopper,Small Business,North,Laptop Pro,Electronics,2,999.99,600.0,1999.98,1200.0,799.98,Completed
ORD0633,2024-06-16,Charlie Brown,Consumer,North,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Cancelled
ORD0634,2024-08-27,Noah Wilson,Small Business,East,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Pending
ORD0635,2024-05-27,Olivia Brown,Small Business,South,Desk Lamp,Office,1,59.99,28.0,59.99,28.0,31.99,Completed
ORD0636,2024-11-23,Grace Hopper,Corporate,West,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Completed
ORD0637,2024-06-27,Bob Jones,Consumer,North,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Pending
ORD0638,2024-10-09,Leo Garcia,Consumer,South,Wireless Keyboard,Accessories,3,49.99,25.0,149.97,75.0,74.97,Completed
ORD0639,2024-11-29,Eve Wilson,Corporate,West,Wireless Keyboard,Accessories,1,49.99,25.0,49.99,25.0,24.99,Completed
ORD0640,2024-01-19,Frank Castle,Consumer,East,Laptop Pro,Electronics,2,999.99,600.0,1999.98,1200.0,799.98,Completed
ORD0641,2024-10-15,Maria Davis,Corporate,East,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Completed
ORD0642,2024-09-04,Diana Prince,Consumer,West,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Completed
ORD0643,2024-02-26,Henry Ford,Corporate,South,Desk Lamp,Office,1,59.99,28.0,59.99,28.0,31.99,Cancelled
ORD0644,2024-11-17,Frank Castle,Corporate,North,Desk Lamp,Office,1,59.99,28.0,59.99,28.0,31.99,Pending
ORD0645,2024-03-22,Jack Ryan,Consumer,North,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Completed
ORD0646,2024-03-11,Karen Page,Small Business,South,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Completed
ORD0647,2024-07-26,Bob Jones,Corporate,South,USB Hub,Accessories,3,39.99,18.0,119.97,54.0,65.97,Completed
ORD0648,2024-06-05,Olivia Brown,Corporate,West,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Completed
ORD0649,2024-04-17,Charlie Brown,Small Business,East,USB Hub,Accessories,4,39.99,18.0,159.96,72.0,87.96,Completed
ORD0650,2024-11-18,Frank Castle,Small Business,East,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Completed
ORD0651,2024-12-17,Frank Castle,Consumer,East,USB Hub,Accessories,1,39.99,18.0,39.99,18.0,21.99,Pending
ORD0652,2024-03-05,Charlie Brown,Corporate,North,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Completed
ORD0653,2024-05-29,Charlie Brown,Consumer,East,Wireless Keyboard,Accessories,3,49.99,25.0,149.97,75.0,74.97,Pending
ORD0654,2024-10-10,Alice Smith,Consumer,North,Smartphone X,Electronics,1,599.99,350.0,599.99,350.0,249.99,Pending
ORD0655,2024-05-16,Diana Prince,Small Business,North,Headphones Max,Electronics,1,149.99,80.0,149.99,80.0,69.99,Completed
ORD0656,2024-08-24,Noah Wilson,Corporate,West,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Completed
ORD0657,2024-10-09,Frank Castle,Corporate,East,Desk Lamp,Office,2,59.99,28.0,119.98,56.0,63.98,Pending
ORD0658,2024-09-27,Diana Prince,Consumer,East,Wireless Keyboard,Accessories,1,49.99,25.0,49.99,25.0,24.99,Completed
ORD0659,2024-09-04,Leo Garcia,Consumer,East,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Completed
ORD0660,2024-07-30,Maria Davis,Small Business,North,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Cancelled
ORD0661,2024-02-16,Olivia Brown,Consumer,North,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Cancelled
ORD0662,2024-03-01,Bob Jones,Small Business,South,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Completed
ORD0663,2024-01-16,Bob Jones,Corporate,West,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Completed
ORD0664,2024-06-12,Karen Page,Small Business,North,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Completed
ORD0665,2024-03-31,Noah Wilson,Small Business,South,Desk Lamp,Office,1,59.99,28.0,59.99,28.0,31.99,Completed
ORD0666,2024-04-16,Isla Fisher,Small Business,North,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Pending
ORD0667,2024-05-16,Bob Jones,Small Business,North,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0668,2024-05-02,Leo Garcia,Corporate,South,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Pending
ORD0669,2024-04-16,Eve Wilson,Small Business,West,Smartphone X,Electronics,4,599.99,350.0,2399.96,1400.0,999.96,Completed
ORD0670,2024-07-04,Isla Fisher,Consumer,West,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Cancelled
ORD0671,2024-07-25,Alice Smith,Small Business,East,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0672,2024-04-11,Frank Castle,Consumer,West,USB Hub,Accessories,1,39.99,18.0,39.99,18.0,21.99,Cancelled
ORD0673,2024-07-20,Leo Garcia,Consumer,South,Wireless Keyboard,Accessories,1,49.99,25.0,49.99,25.0,24.99,Completed
ORD0674,2024-10-17,Diana Prince,Consumer,North,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Pending
ORD0675,2024-01-23,Isla Fisher,Consumer,North,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Completed
ORD0676,2024-08-24,Grace Hopper,Corporate,West,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Cancelled
ORD0677,2024-06-25,Jack Ryan,Corporate,East,Monitor HD,Electronics,2,299.99,180.0,599.98,360.0,239.98,Completed
ORD0678,2024-11-12,Isla Fisher,Corporate,East,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Cancelled
ORD0679,2024-04-27,Eve Wilson,Corporate,East,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Completed
ORD0680,2024-11-08,Olivia Brown,Corporate,North,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Cancelled
ORD0681,2024-06-08,Noah Wilson,Small Business,West,Wireless Keyboard,Accessories,5,49.99,25.0,249.95,125.0,124.95,Cancelled
ORD0682,2024-05-13,Leo Garcia,Corporate,South,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0683,2024-05-01,Jack Ryan,Small Business,West,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Completed
ORD0684,2024-07-19,Jack Ryan,Small Business,South,Monitor HD,Electronics,2,299.99,180.0,599.98,360.0,239.98,Completed
ORD0685,2024-05-31,Henry Ford,Small Business,North,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0686,2024-01-19,Charlie Brown,Corporate,West,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Completed
ORD0687,2024-12-19,Charlie Brown,Consumer,South,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0688,2024-08-26,Maria Davis,Consumer,North,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Cancelled
ORD0689,2024-01-17,Grace Hopper,Consumer,North,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Completed
ORD0690,2024-01-07,Jack Ryan,Consumer,East,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Cancelled
ORD0691,2024-03-02,Alice Smith,Small Business,North,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Completed
ORD0692,2024-04-26,Karen Page,Corporate,West,Tablet Plus,Electronics,5,449.99,280.0,2249.95,1400.0,849.95,Completed
ORD0693,2024-03-13,Henry Ford,Consumer,North,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0694,2024-12-29,Charlie Brown,Corporate,North,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Cancelled
ORD0695,2024-09-27,Charlie Brown,Small Business,North,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Completed
ORD0696,2024-02-17,Bob Jones,Corporate,South,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Pending
ORD0697,2024-11-30,Leo Garcia,Consumer,North,USB Hub,Accessories,4,39.99,18.0,159.96,72.0,87.96,Cancelled
ORD0698,2024-11-28,Maria Davis,Corporate,East,Smartphone X,Electronics,2,599.99,350.0,1199.98,700.0,499.98,Pending
ORD0699,2024-11-18,Charlie Brown,Small Business,South,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Completed
ORD0700,2024-02-29,Diana Prince,Small Business,South,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Completed
ORD0701,2024-12-13,Olivia Brown,Corporate,North,Smartphone X,Electronics,1,599.99,350.0,599.99,350.0,249.99,Completed
ORD0702,2024-09-06,Jack Ryan,Consumer,West,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Cancelled
ORD0703,2024-07-27,Charlie Brown,Consumer,East,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Pending
ORD0704,2024-09-21,Olivia Brown,Corporate,North,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Completed
ORD0705,2024-10-03,Jack Ryan,Corporate,North,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Cancelled
ORD0706,2024-11-27,Jack Ryan,Consumer,North,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0707,2024-11-08,Henry Ford,Consumer,East,Mouse Pro,Accessories,3,29.99,12.0,89.97,36.0,53.97,Completed
ORD0708,2024-07-25,Alice Smith,Corporate,South,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Completed
ORD0709,2024-10-05,Bob Jones,Corporate,West,Tablet Plus,Electronics,2,449.99,280.0,899.98,560.0,339.98,Completed
ORD0710,2024-08-26,Charlie Brown,Corporate,East,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Cancelled
ORD0711,2024-06-04,Eve Wilson,Corporate,South,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Cancelled
ORD0712,2024-07-25,Diana Prince,Small Business,East,Monitor HD,Electronics,2,299.99,180.0,599.98,360.0,239.98,Pending
ORD0713,2024-12-05,Leo Garcia,Consumer,West,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Completed
ORD0714,2024-04-05,Charlie Brown,Small Business,North,Wireless Keyboard,Accessories,5,49.99,25.0,249.95,125.0,124.95,Pending
ORD0715,2024-06-24,Frank Castle,Consumer,West,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Completed
ORD0716,2024-04-13,Maria Davis,Corporate,South,Webcam HD,Accessories,5,79.99,40.0,399.95,200.0,199.95,Completed
ORD0717,2024-06-30,Maria Davis,Corporate,West,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Completed
ORD0718,2024-10-25,Maria Davis,Small Business,East,Monitor HD,Electronics,4,299.99,180.0,1199.96,720.0,479.96,Cancelled
ORD0719,2024-12-30,Karen Page,Small Business,East,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Cancelled
ORD0720,2024-07-05,Eve Wilson,Small Business,South,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Completed
ORD0721,2024-03-26,Frank Castle,Small Business,South,Wireless Keyboard,Accessories,3,49.99,25.0,149.97,75.0,74.97,Completed
ORD0722,2024-07-01,Olivia Brown,Small Business,South,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Completed
ORD0723,2024-12-06,Maria Davis,Corporate,East,Tablet Plus,Electronics,5,449.99,280.0,2249.95,1400.0,849.95,Completed
ORD0724,2024-01-29,Olivia Brown,Small Business,East,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Completed
ORD0725,2024-06-01,Diana Prince,Small Business,East,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Completed
ORD0726,2024-07-15,Olivia Brown,Small Business,North,Smartphone X,Electronics,4,599.99,350.0,2399.96,1400.0,999.96,Completed
ORD0727,2024-02-19,Diana Prince,Corporate,North,Wireless Keyboard,Accessories,4,49.99,25.0,199.96,100.0,99.96,Completed
ORD0728,2024-01-14,Karen Page,Small Business,North,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Completed
ORD0729,2024-03-15,Eve Wilson,Consumer,East,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Completed
ORD0730,2024-06-30,Jack Ryan,Corporate,East,USB Hub,Accessories,1,39.99,18.0,39.99,18.0,21.99,Completed
ORD0731,2024-07-11,Olivia Brown,Corporate,South,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Completed
ORD0732,2024-05-21,Bob Jones,Corporate,West,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0733,2024-02-12,Olivia Brown,Corporate,West,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Completed
ORD0734,2024-04-03,Maria Davis,Consumer,South,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Cancelled
ORD0735,2024-10-18,Frank Castle,Corporate,East,Laptop Pro,Electronics,2,999.99,600.0,1999.98,1200.0,799.98,Pending
ORD0736,2024-05-29,Diana Prince,Consumer,West,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Completed
ORD0737,2024-04-25,Grace Hopper,Corporate,South,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Completed
ORD0738,2024-08-26,Henry Ford,Small Business,North,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Completed
ORD0739,2024-07-30,Eve Wilson,Corporate,North,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Completed
ORD0740,2024-08-09,Noah Wilson,Small Business,North,Webcam HD,Accessories,5,79.99,40.0,399.95,200.0,199.95,Pending
ORD0741,2024-03-04,Jack Ryan,Corporate,North,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Completed
ORD0742,2024-03-11,Leo Garcia,Corporate,South,Smartphone X,Electronics,2,599.99,350.0,1199.98,700.0,499.98,Completed
ORD0743,2024-12-23,Henry Ford,Corporate,West,Monitor HD,Electronics,2,299.99,180.0,599.98,360.0,239.98,Pending
ORD0744,2024-10-19,Noah Wilson,Consumer,West,Wireless Keyboard,Accessories,4,49.99,25.0,199.96,100.0,99.96,Pending
ORD0745,2024-04-19,Henry Ford,Consumer,South,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Pending
ORD0746,2024-02-18,Diana Prince,Consumer,North,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Pending
ORD0747,2024-03-26,Diana Prince,Small Business,South,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Completed
ORD0748,2024-10-28,Noah Wilson,Consumer,West,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Completed
ORD0749,2024-04-21,Leo Garcia,Corporate,East,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Completed
ORD0750,2024-11-08,Grace Hopper,Corporate,North,Laptop Pro,Electronics,2,999.99,600.0,1999.98,1200.0,799.98,Completed
ORD0751,2024-03-29,Bob Jones,Small Business,West,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Completed
ORD0752,2024-12-02,Isla Fisher,Corporate,East,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Cancelled
ORD0753,2024-07-26,Isla Fisher,Small Business,West,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Pending
ORD0754,2024-11-22,Isla Fisher,Small Business,West,Mouse Pro,Accessories,3,29.99,12.0,89.97,36.0,53.97,Completed
ORD0755,2024-07-05,Isla Fisher,Corporate,West,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Cancelled
ORD0756,2024-08-16,Frank Castle,Small Business,North,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Completed
ORD0757,2024-02-08,Henry Ford,Consumer,North,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Completed
ORD0758,2024-02-22,Noah Wilson,Small Business,West,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0759,2024-07-26,Frank Castle,Consumer,South,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0760,2024-09-12,Karen Page,Consumer,East,Mouse Pro,Accessories,3,29.99,12.0,89.97,36.0,53.97,Cancelled
ORD0761,2024-12-10,Olivia Brown,Consumer,East,Wireless Keyboard,Accessories,4,49.99,25.0,199.96,100.0,99.96,Cancelled
ORD0762,2024-01-13,Maria Davis,Small Business,South,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Completed
ORD0763,2024-07-23,Alice Smith,Corporate,West,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Completed
ORD0764,2024-09-29,Henry Ford,Corporate,West,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0765,2024-04-20,Karen Page,Consumer,East,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Cancelled
ORD0766,2024-07-07,Grace Hopper,Corporate,South,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Completed
ORD0767,2024-04-05,Bob Jones,Consumer,South,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0768,2024-04-21,Grace Hopper,Consumer,West,Wireless Keyboard,Accessories,5,49.99,25.0,249.95,125.0,124.95,Completed
ORD0769,2024-06-28,Jack Ryan,Small Business,North,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Pending
ORD0770,2024-11-03,Isla Fisher,Corporate,East,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Completed
ORD0771,2024-04-07,Isla Fisher,Small Business,West,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Completed
ORD0772,2024-03-12,Karen Page,Corporate,West,USB Hub,Accessories,1,39.99,18.0,39.99,18.0,21.99,Completed
ORD0773,2024-07-08,Charlie Brown,Small Business,East,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Completed
ORD0774,2024-08-08,Eve Wilson,Consumer,West,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Completed
ORD0775,2024-07-10,Charlie Brown,Corporate,West,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Completed
ORD0776,2024-05-18,Henry Ford,Consumer,North,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Completed
ORD0777,2024-12-24,Leo Garcia,Small Business,North,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Completed
ORD0778,2024-02-07,Grace Hopper,Consumer,East,Webcam HD,Accessories,4,79.99,40.0,319.96,160.0,159.96,Pending
ORD0779,2024-06-25,Karen Page,Corporate,North,Monitor HD,Electronics,2,299.99,180.0,599.98,360.0,239.98,Pending
ORD0780,2024-04-14,Diana Prince,Small Business,West,Desk Lamp,Office,1,59.99,28.0,59.99,28.0,31.99,Completed
ORD0781,2024-12-20,Noah Wilson,Small Business,West,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Completed
ORD0782,2024-10-30,Henry Ford,Consumer,East,Desk Lamp,Office,2,59.99,28.0,119.98,56.0,63.98,Pending
ORD0783,2024-05-16,Olivia Brown,Small Business,West,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Cancelled
ORD0784,2024-03-07,Jack Ryan,Corporate,South,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Completed
ORD0785,2024-12-25,Jack Ryan,Small Business,East,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Cancelled
ORD0786,2024-10-09,Alice Smith,Small Business,East,Tablet Plus,Electronics,2,449.99,280.0,899.98,560.0,339.98,Pending
ORD0787,2024-02-13,Jack Ryan,Small Business,South,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Completed
ORD0788,2024-05-11,Grace Hopper,Small Business,West,Monitor HD,Electronics,4,299.99,180.0,1199.96,720.0,479.96,Completed
ORD0789,2024-03-06,Noah Wilson,Small Business,South,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Cancelled
ORD0790,2024-04-25,Frank Castle,Consumer,South,USB Hub,Accessories,4,39.99,18.0,159.96,72.0,87.96,Cancelled
ORD0791,2024-10-20,Maria Davis,Small Business,South,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Completed
ORD0792,2024-10-03,Henry Ford,Consumer,South,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Cancelled
ORD0793,2024-12-28,Leo Garcia,Small Business,East,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Pending
ORD0794,2024-08-14,Frank Castle,Small Business,West,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Completed
ORD0795,2024-05-17,Isla Fisher,Consumer,West,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Completed
ORD0796,2024-08-24,Eve Wilson,Small Business,North,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Completed
ORD0797,2024-07-15,Isla Fisher,Small Business,West,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Completed
ORD0798,2024-11-02,Noah Wilson,Small Business,West,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Pending
ORD0799,2024-07-23,Karen Page,Small Business,West,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Cancelled
ORD0800,2024-04-03,Isla Fisher,Small Business,East,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0801,2024-09-03,Olivia Brown,Consumer,West,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Completed
ORD0802,2024-04-20,Alice Smith,Consumer,North,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Completed
ORD0803,2024-11-30,Alice Smith,Corporate,South,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0804,2024-01-17,Frank Castle,Corporate,North,Webcam HD,Accessories,1,79.99,40.0,79.99,40.0,39.99,Completed
ORD0805,2024-03-18,Maria Davis,Corporate,East,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Cancelled
ORD0806,2024-10-09,Maria Davis,Consumer,East,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Cancelled
ORD0807,2024-02-29,Frank Castle,Consumer,South,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Completed
ORD0808,2024-01-26,Olivia Brown,Consumer,South,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Pending
ORD0809,2024-08-29,Bob Jones,Consumer,North,Mouse Pro,Accessories,3,29.99,12.0,89.97,36.0,53.97,Cancelled
ORD0810,2024-01-19,Olivia Brown,Small Business,East,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Pending
ORD0811,2024-04-09,Charlie Brown,Corporate,West,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Pending
ORD0812,2024-05-24,Grace Hopper,Small Business,South,Webcam HD,Accessories,5,79.99,40.0,399.95,200.0,199.95,Completed
ORD0813,2024-05-20,Frank Castle,Corporate,West,Tablet Plus,Electronics,4,449.99,280.0,1799.96,1120.0,679.96,Cancelled
ORD0814,2024-07-26,Leo Garcia,Corporate,West,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Cancelled
ORD0815,2024-12-17,Maria Davis,Corporate,East,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Completed
ORD0816,2024-06-07,Isla Fisher,Small Business,North,Mouse Pro,Accessories,3,29.99,12.0,89.97,36.0,53.97,Completed
ORD0817,2024-04-12,Jack Ryan,Consumer,North,Webcam HD,Accessories,4,79.99,40.0,319.96,160.0,159.96,Completed
ORD0818,2024-07-15,Eve Wilson,Consumer,East,Desk Lamp,Office,2,59.99,28.0,119.98,56.0,63.98,Pending
ORD0819,2024-06-21,Grace Hopper,Consumer,South,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Completed
ORD0820,2024-01-06,Jack Ryan,Corporate,East,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Completed
ORD0821,2024-07-20,Diana Prince,Corporate,West,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Completed
ORD0822,2024-05-18,Karen Page,Consumer,West,Tablet Plus,Electronics,2,449.99,280.0,899.98,560.0,339.98,Pending
ORD0823,2024-10-23,Charlie Brown,Consumer,West,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Completed
ORD0824,2024-05-29,Grace Hopper,Small Business,North,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Completed
ORD0825,2024-11-11,Leo Garcia,Small Business,South,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Completed
ORD0826,2024-09-07,Isla Fisher,Consumer,East,Smartphone X,Electronics,1,599.99,350.0,599.99,350.0,249.99,Completed
ORD0827,2024-06-23,Eve Wilson,Small Business,West,Tablet Plus,Electronics,5,449.99,280.0,2249.95,1400.0,849.95,Completed
ORD0828,2024-09-04,Olivia Brown,Consumer,South,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Completed
ORD0829,2024-04-03,Grace Hopper,Small Business,North,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Completed
ORD0830,2024-02-17,Bob Jones,Corporate,East,Tablet Plus,Electronics,4,449.99,280.0,1799.96,1120.0,679.96,Completed
ORD0831,2024-08-01,Maria Davis,Small Business,East,Wireless Keyboard,Accessories,5,49.99,25.0,249.95,125.0,124.95,Completed
